id,title,release_date,overview,popularity,vote_average,vote_count,Adventure,Fantasy,Animation,Drama,Horror,Action,Comedy,History,Western,Thriller,Crime,Documentary,Science Fiction,Mystery,Music,Romance,Family,War,TV Movie
1315988,mikaela,0.9775280898876417,during the eve of the 6th of january a recordbreaking snowstorm sweeps across spain in the midst of its chaos a group of robbers seizes the opportunity to hijack an armoured van a few meters away is leo a finished policeman who has nothing to lose with the unexpected aid of a young woman he will try to stop the band from running away with their loot,0.16921862067178503,0.625,0.0012779212481030858,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1450599,ko,0.9775280898876417,a former fighter must find the missing son of an opponent he accidentally killed years ago taking on a brutally violent crime gang in marseille,0.1647748972480494,0.666,0.0031681797609222333,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1289601,life after fighting,0.9662921348314626,retired martial arts world champion alex faulkner has settled into a simple life when the disappearance of two of his students leads to an unthinkable discovery close to home just when all hope of finding the children is lost he locates the imprisoned girls and unsurfaces an international child trafficking operation which draws him back into the fight of his life against those behind it,0.19602187223253054,0.6944,0.0009584409360773143,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1233413,sinners,0.9775280898876417,trying to leave their troubled lives behind twin brothers return to their hometown to start again only to discover that an even greater evil is waiting to welcome them back,0.18771028867953288,0.7569,0.04030776603391816,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1017163,the roundup punishment,0.9662921348314626,monster cop ma seokdo investigates an illegal online gambling business led by a former sts baek and an it genius ceo chang ma proposes an unexpected alliance to jang and begins hunting down the criminals,0.18573094817602992,0.6831,0.0037006469476318525,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
1225916,3o an endless story,0.9550561797752835,this movie is a gift for the 2023 esca high school thirdyear students despite a challenging year we know it wasnt all about studying and sadness,0.15652917616364465,0.8375,0.00010649343734192381,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
950387,a minecraft movie,0.9775280898876417,four misfits find themselves struggling with ordinary problems when they are suddenly pulled through a mysterious portal into the overworld a bizarre cubic wonderland that thrives on imagination to get back home theyll have to master this world while embarking on a magical quest with an unexpected expert crafter steve,0.1526264782549427,0.65,0.047948670163201194,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
666154,kayara,0.9775280898876417,a courageous and athletic teenager kayara dreams that she is destined to be the first female to break into the league of chasquis  the official messengers of the incan empire as she learns what it takes to be a chasqui along with its challenges she tackles every mission she gets and discovers the ancient stories of her land and her people,0.15560545504162895,0.76,0.0012246745294321238,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
541671,ballerina,0.9775280898876417,taking place during the events of john wick chapter 3  parabellum eve macarro begins her training in the assassin traditions of the ruska roma,0.12728234035695896,0.7083,0.008226618034663614,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
575265,mission impossible  the final reckoning,0.9775280898876417,ethan hunt and team continue their search for the terrifying ai known as the entity  which has infiltrated intelligence networks all over the globe  with the worlds governments and a mysterious ghost from hunts past on their trail joined by new allies and armed with the means to shut the entity down for good hunt is in a race against time to prevent the world as we know it from changing forever,0.10460077941298687,0.7155,0.021112323953036395,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
447273,snow white,0.9775280898876417,following the benevolent kings disappearance the evil queen dominated the once fair land with a cruel streak princess snow white flees the castle when the queen in her jealousy over snow whites inner beauty tries to kill her deep into the dark woods she stumbles upon seven magical dwarves and a young bandit named jonathan together they strive to survive the queens relentless pursuit and aspire to take back the kingdom,0.09624031897540183,0.4277,0.030031149330422516,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
757725,shadow force,0.9775280898876417,kyrah and isaac were once the leaders of a multinational special forces group called shadow force they broke the rules by falling in love and in order to protect their son they go underground with a large bounty on their heads and the vengeful shadow force hot on their trail one familys fight becomes allout war,0.08697060982666298,0.637,0.0020499986688320335,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1284120,the ugly stepsister,0.9775280898876417,in a fairytale kingdom where beauty is a brutal business elvira battles to compete with her incredibly beautiful stepsister and she will go to any length to catch the princes eye,0.09768548019415908,0.7103,0.004765581321051091,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1097311,echo valley,0.9775280898876417,kate lives a secluded lifeuntil her troubled daughter shows up frightened and covered in someone elses blood as kate unravels the shocking truth she learns just how far a mother will go to try to save her child,0.09990383212974004,0.6566000000000001,0.0024227256995287666,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1225915,jewel thief  the heist begins,0.9775280898876417,in this highoctane battle of wits and wills ingenious con artist rehan devises a diamond heist while trying to outsmart rajan his sadistic adversary,0.08405922873142731,0.6669,0.001650648278799819,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1241436,warfare,0.9775280898876417,a platoon of navy seals embarks on a dangerous mission in ramadi iraq with the chaos and brotherhood of war retold through their memories of the event,0.0754591502337641,0.7200000000000001,0.015201938180559624,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1241982,moana 2,0.9662921348314626,after receiving an unexpected call from her wayfinding ancestors moana journeys alongside maui and a new crew to the far seas of oceania and into dangerous longlost waters for an adventure unlike anything shes ever faced,0.07246648098650191,0.71,0.06583956763664439,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1199974,prvulos children of the apocalypse,0.9662921348314626,in a dystopian future ravaged by a viral apocalypse three young brotherssalvador oliver and benjaminfind themselves isolated in a remote cabin deep within the woods as they navigate this desolate world they harbor a dark and disturbing secret in their basement a presence they must feed to ensure their own survival,0.06560855144426427,0.6929000000000001,0.0005590905460451,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1403735,laila,0.9775280898876417,sonu model a renowned beautician from the old city is forced to disguise himself as laila leading to a series of comedic romantic and actionpacked events chaos ensues in this hilarious laugh riot,0.06988051248280101,0.47500000000000003,0.00010649343734192381,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1232933,fear below,0.9775280898876417,a ragtag team of divers attempting to salvage a sunken car from a river are thwarted by a highly aggressive bull shark,0.062361011775776076,0.6728000000000001,0.0015175314821224144,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
986056,thunderbolts,0.9775280898876417,after finding themselves ensnared in a death trap seven disillusioned castoffs must embark on a dangerous mission that will force them to confront the darkest corners of their pasts,0.06868814181784053,0.7401,0.030217512845770882,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
10191,how to train your dragon,0.808988764044944,as the son of a viking leader on the cusp of manhood shy hiccup horrendous haddock iii faces a rite of passage he must kill a dragon to prove his warrior mettle but after downing a feared dragon he realizes that he no longer wants to destroy it and instead befriends the beast  which he names toothless  much to the chagrin of his warrior father,0.07168046442053116,0.7845,0.3591224940763026,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1411773,the last stand of ellen cole,0.9662921348314626,when an evil contractor goes to extreme measures to evict a testy tenant who is standing in the way of his new project he fails to take into account that this seemingly harmless old woman is a trained killer and will do anything to protect her beloved home,0.060791145172406705,0.8119000000000001,0.0005590905460451,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
56379,beach house,0.4382022471910112,summer sunday at a small beach house at the coast of rome many people and stories womens basketball team two sportsobsessed soldiers two men with their girlfriends and the priest with a big secret an elderly couple with their pregnant granddaughter and engagemented couple wanting to have sex for the first time,0.036585821353080285,0.65,0.001703894997470781,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
822119,captain america brave new world,0.9775280898876417,after meeting with newly elected us president thaddeus ross sam finds himself in the middle of an international incident he must discover the reason behind a nefarious global plot before the true mastermind has the entire world seeing red,0.05912205156043353,0.6070000000000001,0.05803892335134848,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
1257960,sikandar,0.9775280898876417,a tragic accident pushes the powerful sikandar to protect the less fortunate by standing up to corruption and greed  using any means necessary,0.05277481613321966,0.5,0.0013311679667740476,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1232546,until dawn,0.9775280898876417,one year after her sister melanie mysteriously disappeared clover and her friends head into the remote valley where she vanished in search of answers exploring an abandoned visitor center they find themselves stalked by a masked killer and horrifically murdered one by oneonly to wake up and find themselves back at the beginning of the same evening,0.05723309862896006,0.66,0.01813050770746253,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
324544,in the lost lands,0.9775280898876417,a queen sends the powerful and feared sorceress gray alys to the ghostly wilderness of the lost lands in search of a magical power where she and her guide the drifter boyce must outwit and outfight both man and demon,0.05343994040486525,0.6489,0.012832459199701819,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1011477,karate kid legends,0.9775280898876417,after a family tragedy kung fu prodigy li fong is uprooted from his home in beijing and forced to move to new york city with his mother when a new friend needs his help li enters a karate competition  but his skills alone arent enough lis kung fu teacher mr han enlists original karate kid daniel larusso for help and li learns a new way to fight merging their two styles into one for the ultimate martial arts showdown,0.05410506467651084,0.6935,0.0037006469476318525,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
947891,my old ass,0.9662921348314626,an 18th birthday mushroom trip brings freespirited elliott facetoface with her wisecracking 39yearold self but when elliotts old ass starts handing out warnings about what her younger self should and shouldnt do elliott realizes she has to rethink everything about family love and whats becoming a transformative summer,0.05200717172954061,0.6841,0.008785708580708713,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1426680,our times,0.9775280898876417,husband and wife nora and hctors scientific breakthrough lets them time travel from 1966 to 2025 as hctor struggles nora thrivesbut at what cost,0.05331809483796836,0.6892,0.0009850642954127953,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
1421982,kiff lore of the ring light,0.9775280898876417,kiff and her friends go on an adventure to destroy a ring light of immense power,0.05235234306165325,0.5599999999999999,0.00013311679667740476,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
11544,lilo  stitch,0.7191011235955074,as stitch a runaway genetic experiment from a faraway planet wreaks havoc on the hawaiian islands he becomes the mischievous adopted alien puppy of an independent little girl named lilo and learns about loyalty friendship and ohana the hawaiian tradition of family,0.05067328341824825,0.76,0.1763797555975613,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1010581,my fault,0.9550561797752835,noah must leave her city boyfriend and friends to move into william leisters mansion the flashy and wealthy husband of her mother rafaela as a proud and independent 17 year old noah resists living in a mansion surrounded by luxury however it is there where she meets nick her new stepbrother and the clash of their strong personalities becomes evident from the very beginning,0.04940491093097726,0.78,0.09879928649396981,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1100988,28 years later,0.9775280898876417,twentyeight years since the rage virus escaped a biological weapons laboratory now still in a ruthlessly enforced quarantine some have found ways to exist amidst the infected one such group lives on a small island connected to the mainland by a single heavilydefended causeway when one member departs on a mission into the dark heart of the mainland he discovers secrets wonders and horrors that have mutated not only the infected but other survivors as well,0.05099063652349466,0.77,0.00023961023401932856,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1241894,woodwalkers,0.9662921348314626,humans who can shapeshift into animals struggle to integrate with others without giving away their special abilities as a group they strive to inform and institute change in the world perspective of deforestation and the importance of natural habitats however when that cant happen they are forced to take matters into their own hands,0.04324772339011111,0.6204000000000001,0.0007188307020579857,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
589018,savages,0.9662921348314626,in borneo near the tropical forest kria rescues a baby orangutang in the palm oil plantation where her father works krias cousin sela comes to live with them seeking refuge from the conflict between his indigenous tribe and the logging companies kria sela and the little orangutang now named oshi will have to fight against their forests destruction,0.05033426502728049,0.6977000000000001,0.0005857139053805809,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
939243,sonic the hedgehog 3,0.9662921348314626,sonic knuckles and tails reunite against a powerful new adversary shadow a mysterious villain with powers unlike anything they have faced before with their abilities outmatched in every way team sonic must seek out an unlikely alliance in hopes of stopping shadow and protecting the planet,0.048127265701417524,0.7714000000000001,0.07151034317510184,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0
82702,how to train your dragon 2,0.8539325842696641,five years have passed since hiccup and toothless united the dragons and vikings of berk now they spend their time charting unmapped territories during one of their adventures the pair discover a secret cave that houses hundreds of wild dragons  and a mysterious dragon rider hiccup and toothless find themselves at the center of a battle to protect berk from a powerhungry warrior,0.0533433998916909,0.7674000000000001,0.262719309922526,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
715287,stepmoms desire,0.9213483146067425,sangjin who was envious of her neighbor after getting a beautiful wife ask your wifes friend gian to take over the sons extracurricular teacher sangjin who left work early accidentally sees gians shower a man who wants to have sex with his sons tutor and a son who wants to have a good time with a young stepmom jian and jinhee who want money are disappointed with her husband and binjin gives her body to a young son,0.046967306303896186,0.7150000000000001,0.000532467186709619,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
30484,warrior queen,0.5505617977528097,in ancient pompeii slaves are bought and sold for household chores and sex a mysterious queen moves among the elite meantime secretly helping the slaves to escape eventually her life is also in jeopardy and as the volcano erupts she and the slaves attempt to escape while being chased by the military,0.029525191397633647,0.34,0.0007987007800644286,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
568770,the containment,0.9775280898876417,a girl is possessed by a dark and mysterious entity she will fight with all the elements at her disposal to get rid of it neither her mother nor traditional medicine nor a supposed expert in exorcisms will be able to make the demon disappear until a nun gets involved in the case and sows a doubt more terrible than the possession itself,0.038907993337837975,0.7538,0.0003461036713612524,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
977294,tin soldier,0.9775280898876417,an exspecial forces operative seeks revenge against a cult leader who has corrupted his former comrades the shinjas this leader known as the bokushi promises veterans a purpose and protection but is revealed to be a destructive influence the exsoldier nash cavanaugh joins forces with military operative emmanuel ashburn to infiltrate the bokushis fortress and expose his reign of terror,0.04081878487731858,0.49000000000000005,0.0014642847634514524,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1233069,exterritorial,0.9775280898876417,when her son vanishes inside a us consulate exspecial forces soldier sara does everything in her power to find him  and uncovers a dark conspiracy,0.0379319288855195,0.6756000000000001,0.012646095684353452,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
896536,the legend of ochi,0.9775280898876417,in a remote village on the island of carpathia a shy farm girl named yuri is raised to fear an elusive animal species known as ochi but when yuri discovers a wounded baby ochi has been left behind she escapes on a quest to bring him home,0.037280843719021343,0.6386000000000001,0.0032746731982641573,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
762509,mufasa the lion king,0.9662921348314626,mufasa a cub lost and alone meets a sympathetic lion named taka the heir to a royal bloodline the chance meeting sets in motion an expansive journey of a group of misfits searching for their destiny,0.039288522416247855,0.7392000000000001,0.0587045073347355,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7451,xxx,0.7191011235955074,xander cage is your standard adrenaline junkie with no fear and a lousy attitude when the us government recruits him to go on a mission hes not exactly thrilled his mission to gather information on an organization that may just be planning the destruction of the world led by the nihilistic yorgi,0.04350164053876539,0.5945,0.11812784537152898,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
1040159,my massive cock,0.9438202247191008,an extralarge penis is an object of desire for many but for some men extralarge seriously complicates their lives and relationships and penis reduction surgery seems the only answer,0.03292057497588437,0.58,0.00021298687468384762,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1022787,elio,0.9775280898876417,elio a space fanatic with an active imagination finds himself on a cosmic misadventure where he must form new bonds with eccentric alien lifeforms navigate a crisis of intergalactic proportions and somehow discover who he is truly meant to be,0.03726238489558675,0.7400000000000001,0.00031948031202577146,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
1426306,titan the oceangate submersible disaster,0.9775280898876417,oceangates titan tourist submersible imploded in 2023 on a deepsea dive to the titanic this documentary details how a bold vision ended in tragedy,0.03719322930356419,0.7095,0.0016772716381353,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
56379,beach house,0.4382022471910112,summer sunday at a small beach house at the coast of rome many people and stories womens basketball team two sportsobsessed soldiers two men with their girlfriends and the priest with a big secret an elderly couple with their pregnant granddaughter and engagemented couple wanting to have sex for the first time,0.036585821353080285,0.6474000000000001,0.001730518356806262,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
950396,the gorge,0.9775280898876417,two highly trained operatives grow close from a distance after being sent to guard opposite sides of a mysterious gorge when an evil below emerges they must work together to survive what lies within,0.035808817545969616,0.7711000000000001,0.07196294028380501,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
1303162,cells at work,0.9662921348314626,a novice red blood cell and a relentless white blood cell work together to protect their human from invading germs pathogens and other threats,0.03566062699163555,0.7524000000000001,0.0005590905460451,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1136867,materialists,0.9775280898876417,a young ambitious new york city matchmaker finds herself torn between the perfect match and her imperfect ex,0.035360692776109114,0.7200000000000001,0.0006655839833870238,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1094473,bambi a life in the woods,0.9662921348314626,the life of bambi a male roe deer from his birth through childhood the loss of his mother the finding of a mate the lessons he learns from his father and the experience he gains about the dangers posed by human hunters in the forest,0.03507887073944573,0.6036,0.0007454540613934667,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
897160,brave citizen,0.9550561797752835,an expelled boxing champion who now is a highschool teacher witnesses intolerable violence and throws her first punch to build justice against it while putting on a mask,0.03356325401152264,0.6947000000000001,0.0012512978887676048,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1022789,inside out 2,0.9662921348314626,teenager rileys mind headquarters is undergoing a sudden demolition to make room for something entirely unexpected new emotions joy sadness anger fear and disgust whove long been running a successful operation by all accounts arent sure how to feel when anxiety shows up and it looks like shes not alone,0.033551988062947534,0.7553000000000001,0.1576635339847182,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1234821,jurassic world rebirth,0.9775280898876417,five years after the events of jurassic world dominion covert operations expert zora bennett is contracted to lead a skilled team on a topsecret mission to secure genetic material from the worlds three most massive dinosaurs when zoras operation intersects with a civilian family whose boating expedition was capsized they all find themselves stranded on an island where they come facetoface with a sinister shocking discovery thats been hidden from the world for decades,0.03343655542062415,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1156593,your fault,0.9662921348314626,the love between noah and nick seems unwavering despite their parents attempts to separate them but his job and her entry into college open up their lives to new relationships that will shake the foundations of both their relationship and the leister family itself,0.03305732625935756,0.7132000000000001,0.03399802987140917,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
170,28 days later,0.7191011235955074,twentyeight days after a killer virus was accidentally unleashed from a british research facility a small group of london survivors are caught in a desperate struggle to protect themselves from the infected carried by animals and humans the virus turns those it infects into homicidal maniacs  and its absolutely impossible to contain,0.0323563242745574,0.7238000000000001,0.19158169377812093,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1297028,rosario,0.9775280898876417,wall street stockbroker rosario fuentes returns to her grandmothers apartment after her sudden death while sorting through her belongings rosario discovers a hidden chamber thats filled with occult artifacts tied to dark generational rituals as supernatural occurrences begin to plague her she must confront her familys buried secrets and face the truth about the sacrifices and choices they made,0.03220648715850852,0.54,0.001038311014083757,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
533535,deadpool  wolverine,0.9662921348314626,a listless wade wilson toils away in civilian life with his days as the morally flexible mercenary deadpool behind him but when his homeworld faces an existential threat wade must reluctantly suitup again with an even more reluctant wolverine,0.031879947972116254,0.7592,0.1962141583024946,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
1219555,wunderschner,0.9775280898876417,the main thing is sexy  no matter whether thin fat what skin color young old we can all be sexy in different ways almost every woman grows up having to work on herself in order to remain desirable why what if we stopped pushing ourselves into a sexy pose with all our might what if we no longer fought for the right to be sexy but were truly free what if we stopped investing all our time and energy in being heard and the world started to hear us a modern movie about modern women and men  who might be able to find a common language,0.0317970999195178,0.8219,0.00042597374936769524,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
259872,skin like sun,0.7977528089887649,reallife young couple wim and floor spend an afternoon in the sunwashed rooms of a crumbling home in belgium in a unique twist this artistic erotic documentary is edited in nearly realtime in the slowness we get the build the sweetness and the sexiness forget about fingersnapping fast editing slow is where its at,0.03173470389664029,0.5900000000000001,0.002635712574212614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1001414,fear street prom queen,0.9775280898876417,who will be voted queen at shadyside highs 1988 prom for underdog lori competition is cutthroat even before someone starts killing off the candidates,0.03126708036963057,0.5373,0.0083863581906765,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1124620,the monkey,0.9775280898876417,when twin brothers find a mysterious windup monkey a series of outrageous deaths tear their family apart twentyfive years later the monkey begins a new killing spree forcing the estranged brothers to confront the cursed toy,0.031190991886177175,0.5935,0.018955831846862437,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1184918,the wild robot,0.9662921348314626,after a shipwreck an intelligent robot called roz is stranded on an uninhabited island to survive the harsh environment roz bonds with the islands animals and cares for an orphaned baby goose,0.030878318482646584,0.8311999999999999,0.1348739383935465,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1144430,last bullet,0.9775280898876417,car genius lino returns to conclude his vendetta against areski and the corrupt commander who ruined their lives in this turbocharged trilogy finale,0.027895701927959114,0.6617000000000001,0.004659087883709167,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
668489,havoc,0.9775280898876417,when a drug heist swerves lethally out of control a jaded cop fights his way through a corrupt citys criminal underworld to save a politicians son,0.029104884854639364,0.6466000000000001,0.02209738824844919,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
1359977,conjuring the cult,0.9662921348314626,after discovering his bloodsoaked daughter dead in the bathtub david bryson attends a selfhelp group to help save him from his ghostly nightmares but when a group of mysterious cultlike women offer to help him resurrect his daughter davids choices will not just decide his fate but the fate of his dead daughters soul,0.02688965272020228,0.5581,0.0008253241393999095,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1160956,panda plan,0.9662921348314626,international action star jackie chan is invited to the adoption ceremony of a rare baby panda but after an international crime syndicate attempts to kidnap the bear jackie has to save the bear using his stunt work skills,0.028778518990532874,0.6900000000000001,0.005431165304438114,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1153714,death of a unicorn,0.9775280898876417,a father and daughter accidentally hit and kill a unicorn while en route to a weekend retreat where his billionaire boss seeks to exploit the creatures miraculous curative properties,0.027461442940960278,0.6400000000000001,0.0078272676446314,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1098006,fountain of youth,0.9775280898876417,a treasurehunting mastermind assembles a team for a lifechanging adventure but to outwit and outrun threats at every turn hell need someone even smarter than he is his estranged sister,0.029569388580505215,0.6409,0.012965575996379224,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1449951,blancanieves y los 7 enanitos,0.9775280898876417,when the queens jealousy turns deadly snow white must join forces with gnomes to fight back against her stepmothers wrath,0.0612310371336931,0.4,7.987007800644286e-05,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
