id,title,release_date,overview,popularity,vote_average,vote_count,Adventure,Fantasy,Animation,Drama,Horror,Action,Comedy,History,Western,Thriller,Crime,Documentary,Science Fiction,Mystery,Music,Romance,Family,War,TV Movie
937278,a man called otto,0.5724544461679761,when a lively young family moves in next door grumpy widower otto anderson meets his match in a quickwitted pregnant woman named marisol leading to an unlikely friendship that turns his world upside down,-0.2765162069196679,0.6656869855672974,-0.4018953864042258,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
451915,beautiful boy,0.27644401267115004,after he and his first wife separate journalist david sheff struggles to help their teenage son who goes from experimenting with drugs to becoming devastatingly addicted to methamphetamine,-0.2604584025905019,0.5189189678841543,-0.46748379448031496,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1417059,mountainhead,0.7944622712905958,a group of billionaire friends get together against the backdrop of a rolling international crisis,-0.12890537836375693,-1.0519347659324576,-0.8232595710611181,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
846817,night,0.7204596629163892,night has to trick the mother of the missing child into sleeping to save her soul,-0.2254592140027809,2.2961198156711258,-0.8341450421493767,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49521,man of steel,-0.09356902919988257,a young boy learns that he has extraordinary powers and is not of this earth as a young man he journeys to discover where he came from and what he was sent here to do but the hero in him must emerge if he is to save the world from annihilation and become the symbol of hope for all mankind,-0.2164947251925717,-0.150256003829583,1.2958247310442932,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1924,superman,-2.683660322297111,mildmannered clark kent works as a reporter at the daily planet alongside his crush lois lane clark must summon his superhero alterego when the nefarious lex luthor launches a plan to take over the world,-0.2695797659117322,0.18905421526956465,-0.28794241691068423,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1245571,alappuzha gymkhana,0.7944622712905958,a group of youngsters after failing their plus two exams aims to join a common college through the sports quota they choose boxing as their sport by luck they manage to survive the districtlevel competitions but what will happen at the higher levels,-0.22672067914295105,-0.5266215145219996,-0.8323537620968784,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1359977,conjuring the cult,0.7204596629163892,after discovering his bloodsoaked daughter dead in the bathtub david bryson attends a selfhelp group to help save him from his ghostly nightmares but when a group of mysterious cultlike women offer to help him resurrect his daughter davids choices will not just decide his fate but the fate of his dead daughters soul,0.19218116591055365,-0.9146122147338731,-0.8298735281780347,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
502356,the super mario bros movie,0.6464570545421827,while working underground to fix a water main brooklyn plumbersand brothersmario and luigi are transported down a mysterious pipe and wander into a magical new world but when the brothers are separated mario embarks on an epic quest to find luigi,-0.05304442281252423,0.5661463003069476,0.50917720645103,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
629542,the bad guys,0.5724544461679761,when the bad guys a crew of criminal animals are finally caught after years of heists and being the worlds mostwanted villains mr wolf brokers a deal to save them all from prison,-0.2556502796908533,0.5160126705042898,-0.5351390641554405,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
82023,hotel desire,-0.24157424594829563,antonia is a single mother who works as a hotel maid in berlin a normal hot summer day takes a dramatic turn when she crosses paths with a particular guest of the hotel famous blind portrait painter julius pass,-0.09423287690208007,-0.586200610809216,-0.8174723585838162,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1103857,juliet  romeo,0.7944622712905958,set in 1301 at the end of medieval times our most famous starcrossed lovers turn the tides on the history shakespeare based his own story on as they reveal the truth to the very future of the empire but the biggest twist in this most beloved of tales is leaving the poetry of iambic pentameter in the past for the original pop music that rockets these everpresent themes right to the heart of our characters in the most surprising and perhaps most powerful way that has ever been seen or heard before the greatest love story of all time set to the greatest music of our time,-0.1914562594231943,-0.7315154798024273,-0.833318297509762,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10192,shrek forever after,-0.31557685432250215,a bored and domesticated shrek pacts with dealmaker rumpelstiltskin to get back to feeling like a real ogre again but when hes duped and sent to a twisted version of far far awaywhere rumpelstiltskin is king ogres are hunted and he and fiona have never methe sets out to restore his world and reclaim his true love,-0.21549525665843688,-0.3318995900710969,0.2079665760847885,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1112466,the balconettes,0.7204596629163892,as a heat wave brings a marseille neighbourhood to the boil three roommates gleefully meddle in the lives of their neighbours from their balcony until a late night drink turns into a bloody affair,-0.12090477830167778,-0.24689039171006838,-0.8262909680730383,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1255788,the gardener,0.7944622712905958,every year the prime minister has a list of all kinds of troublemakers eliminated in the name of the famous reason of state serge shuster special adviser to the president of the republic finds himself on this list better known as the matignon list  condemned to certain death and at the heart of an implacable plot and a state secret that also put his family in danger serge his wife and children have only one hope left  their gardener lo who hates it when  slugs  invade his garden especially those that want to kill innocent families,-0.1979948537330763,-0.47794103340927374,-0.814440961571896,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
680,pulp fiction,-1.4996185883098065,a burgerloving hit man his philosophical partner a drugaddled gangsters moll and a washedup boxer converge in this sprawling comedic crime caper their adventures unfurl in three stories that ingeniously trip back and forth in time,-0.12621748725739437,1.1975394060824496,3.1291309693896014,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
945961,alien romulus,0.7204596629163892,while scavenging the deep ends of a derelict space station a group of young space colonizers come face to face with the most terrifying life form in the universe,0.05595586887617856,0.2580787780413404,-0.32032324862892153,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
335797,sing,0.12843879592273702,a koala named buster recruits his best friend to help him drum up business for his theater by hosting a singing competition,-0.2574017755200895,0.20213255347895415,0.2851294091154817,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
260513,incredibles 2,0.27644401267115004,elastigirl springs into action to save the day while mr incredible faces his greatest challenge yet  taking care of the problems of his three children,-0.2698482315697684,0.44771468207748094,0.9722919954084582,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1302916,heart eyes,0.7944622712905958,when the heart eyes killer strikes seattle a pair of coworkers pulling overtime on valentines day are mistaken for a couple by the elusive couplehunting killer now they must spend the most romantic night of the year running for their lives,-0.23261236825274575,-0.2752267911637443,-0.8007996750182557,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
762509,mufasa the lion king,0.7204596629163892,mufasa a cub lost and alone meets a sympathetic lion named taka the heir to a royal bloodline the chance meeting sets in motion an expansive journey of a group of misfits searching for their destiny,0.42356783514076496,0.40121392399965333,-0.5303163870910222,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
274855,geostorm,0.20244140429694354,after an unprecedented series of natural disasters threatened the planet the worlds leaders came together to create an intricate network of satellites to control the global climate and keep everyone safe but now something has gone wrong the system built to protect earth is attacking it and it becomes a race against the clock to uncover the real threat before a worldwide geostorm wipes out everything and everyone along with it,-0.30177462045707487,-0.5215354941072374,-0.15676560075850585,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
324849,the lego batman movie,0.20244140429694354,a coolerthanever bruce wayne must deal with the usual suspects as they plan to rule gotham city while discovering that he has accidentally adopted a teenage orphan who wishes to become his sidekick,-0.30963128411213464,0.2806025827352879,-0.12645163063930495,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
854,the mask,-1.4996185883098065,when timid bank clerk stanley ipkiss discovers a magical mask containing the spirit of the norse god loki his entire life changes while wearing the mask ipkiss becomes a supernatural playboy exuding charm and confidence which allows him to catch the eye of local nightclub singer tina carlyle unfortunately under the masks influence ipkiss also robs a bank which angers junior crime lord dorian tyrell whose goons get blamed for the heist,-0.2328468713877774,0.0909666786991473,0.6264371545030298,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
995926,i the executioner,0.7204596629163892,the veteran detective seo docheol and his team at major crimes relentless in their pursuit of criminals join forces with rookie cop park sunwoo to track down a serial killer who has plunged the nation into turmoil,-0.1728658212356867,0.04373934627635406,-0.8243618972472709,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
489,good will hunting,-1.277610763187187,headstrong yet aimless will hunting has a geniuslevel iq but chooses to work as a janitor at mit when he secretly solves highly difficult graduatelevel math problems his talents are discovered by professor gerald lambeau who decides to help the misguided youth reach his potential when will is arrested for attacking a police officer professor lambeau makes a deal to get leniency for him if he gets courtordered therapy eventually therapist dr sean maguire helps will confront the demons that are holding him back,-0.14757182791227486,0.9570432978986856,0.937155348224839,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507086,jurassic world dominion,0.5724544461679761,four years after isla nublar was destroyed dinosaurs now liveand huntalongside humans all over the world this fragile balance will reshape the future and determine once and for all whether human beings are to remain the apex predators on a planet they now share with historys most fearsome creatures,-0.08070770643125566,-0.12991192217053377,0.04936939605206021,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
50546,just go with it,-0.24157424594829563,while romancing palmer a much younger schoolteacher plastic surgeon danny maccabee enlists his loyal assistant katherine to pretend to be his soon to be exwife in order to cover up a careless lie when more lies backfire katherines kids become involved and everyone heads off for a weekend in hawaii that will change all their lives,-0.2418275328279888,-0.09866922533699327,-0.029309135484593008,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1495,kingdom of heaven,-0.6855898961935348,after his wife dies a blacksmith named balian is thrust into royalty political intrigue and bloody holy wars during the crusades,-0.19319805167442927,0.10840446297833266,-0.2127086547057584,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
1470086,ligaw,0.7944622712905958,a sultry woman who charms the hearts of men in a remote province dolores a devoted wife to her paraplegic husband falls for a young mountaineer what begins as a reckless escape turns into an affair drenched in passion and secrecy,-0.16804476023203638,-4.969623633989429,-0.8341450421493767,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
568124,encanto,0.49845183779376967,the tale of an extraordinary family the madrigals who live hidden in the mountains of colombia in a magical house in a vibrant town in a wondrous charmed place called an encanto the magic of the encanto has blessed every child in the familyevery child except one mirabel but when she discovers that the magic surrounding the encanto is in danger mirabel decides that she the only ordinary madrigal might just be her exceptional familys last hope,-0.17178710681454118,0.5458022186478982,0.5086260433579537,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1354627,spongebob squarepants kreepaway kamp,0.7204596629163892,while at kamp koral for a reunion spongebob and the gang are stalked by a mysterious figure lurking in the shadows as campers start disappearing one by one,-0.2685026687535869,0.18905421526956465,-0.8225706171947726,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1
56379,beach house,-2.7576629306713176,summer sunday at a small beach house at the coast of rome many people and stories womens basketball team two sportsobsessed soldiers two men with their girlfriends and the priest with a big secret an elderly couple with their pregnant granddaughter and engagemented couple wanting to have sex for the first time,0.37313025395296145,-0.2657813246791857,-0.8251886418868855,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1297763,batman ninja vs yakuza league,0.7944622712905958,the batman family has returned to the present to discover that japan has disappeared and a giant island  hinomoto  is now in the sky over gotham city  at the top sit the yakuza a group of superpowered individuals who reign without honor or humanity and look suspiciously like the justice league now its up to batman and his allies to save gotham,-0.0764154904286767,-0.09503635361216306,-0.8116851461065142,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
338953,fantastic beasts the secrets of dumbledore,0.5724544461679761,professor albus dumbledore knows the powerful dark wizard gellert grindelwald is moving to seize control of the wizarding world unable to stop him alone he entrusts magizoologist newt scamander to lead an intrepid team of wizards and witches they soon encounter an array of old and new beasts as they clash with grindelwalds growing legion of followers,-0.24517526723844033,-0.1466231321047528,-0.18280805690636479,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
539,psycho,-4.015707273032828,when larcenous real estate clerk marion crane goes on the lam with a wad of cash and hopes of starting a new life she ends up at the notorious bates motel where manager norman bates cares for his housebound mother,-0.2594071816403601,1.1495854993146908,0.5975010921165199,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
639720,if,0.7204596629163892,after discovering she can see everyones imaginary friends a girl embarks on a magical adventure to reconnect forgotten imaginary friends with their kids,-0.19122013902516247,0.15417864671119394,-0.6446827289043711,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
337404,cruella,0.49845183779376967,in 1970s london amidst the punk rock revolution a young grifter named estella is determined to make a name for herself with her designs she befriends a pair of young thieves who appreciate her appetite for mischief and together they are able to build a life for themselves on the london streets one day estellas flair for fashion catches the eye of the baroness von hellman a fashion legend who is devastatingly chic and terrifyingly haute but their relationship sets in motion a course of events and revelations that will cause estella to embrace her wicked side and become the raucous fashionable and revengebent cruella,-0.18768641936968583,0.8378851053242526,0.49002428896662586,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
970947,the shrouds,0.7944622712905958,inconsolable since the death of his wife karsh a prominent businessman invents a revolutionary and controversial technology that enables the living to monitor their dear departed in their shrouds one night multiple graves including that of karshs wife are desecrated and he sets out to track down the perpetrators,-0.24285126030712686,-0.6276153484722815,-0.8228461987413108,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
10527,madagascar escape 2 africa,-0.4635820710709152,alex marty and other zoo animals find a way to escape from madagascar when the penguins reassemble a wrecked airplane the precariously repaired craft stays airborne just long enough to make it to the african continent there the new yorkers encounter members of their own species for the first time africa proves to be a wild place but alex and company wonder if it is better than their central park home,-0.2731717070352167,-0.23817149957047604,0.14182700491562292,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
792307,poor things,0.6464570545421827,brought back to life by an unorthodox scientist a young woman runs off with a lawyer on a whirlwind adventure across the continents free from the prejudices of her times she grows steadfast in her purpose to stand for equality and liberation,-0.22673846903595346,0.614100207074707,-0.17633189056271734,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
24,kill bill vol 1,-0.8335951129419479,an assassin is shot by her ruthless employer bill and other members of their assassination circle  but she lives to plot her vengeance,-0.24802811917082518,0.8219004697349993,1.6331365440070376,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
420809,maleficent mistress of evil,0.35044662104535657,maleficent and her goddaughter aurora begin to question the complex family ties that bind them as they are pulled in different directions by impending nuptials unexpected allies and dark new forces at play,-0.2560044602879011,0.3343690842627759,0.023602521450739457,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
210577,gone girl,-0.019566420825676046,with his wifes disappearance having become the focus of an intense media circus a man sees the spotlight turned on him when its suspected that he may not be innocent,-0.17263778715265593,0.7623213734477828,1.793111631772457,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
484641,anna,0.35044662104535657,beneath anna poliatovas striking beauty lies a secret that will unleash her indelible strength and skill to become one of the worlds most feared government assassins,-0.26820994415054744,-0.09794265099202697,-0.4498465755018708,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1186940,cheer to life,0.7944622712905958,jssica thati lopes is a simple young woman dedicated to her job at an antique shop in rio de janeiro but she feels her life lacks purpose everything changes when she finds a mysterious locket identical to an item she inherited from her late mother driven by the desire to understand the connection between the locket and her family history jssica teams up with gabriel rodrigo simas a distant relative who appears unexpectedly,0.1497522710998305,-0.6406936866816704,-0.8324915528701475,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
601,et the extraterrestrial,-2.387649888800285,an alien is left behind on earth and saved by the 10yearold elliot who decides to keep him hidden in his home while a task force hunts for the extraterrestrial elliot his brother and his little sister gertie form an emotional bond with their new friend and try to help him find his way home,-0.2712083497529519,0.48985599408551206,0.7405279147698405,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
954,mission impossible,-1.3516133715613936,when ethan hunt the leader of a crack espionage team whose perilous operation has gone awry with no explanation discovers that a mole has penetrated the cia hes surprised to learn that hes the prime suspect to clear his name hunt now must ferret out the real double agent and in the process even the score,-0.060650410702550214,0.11712335511792565,0.4500649647185883,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
585511,luck,0.5724544461679761,suddenly finding herself in the neverbeforeseen land of luck the unluckiest person in the world must unite with the magical creatures there to turn her luck around,-0.21746023120370192,0.67803874943172,-0.5857082779451984,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
102382,the amazing spiderman 2,-0.019566420825676046,for peter parker life is busy between taking out the bad guys as spiderman and spending time with the person he loves gwen stacy high school graduation cannot come quickly enough peter has not forgotten about the promise he made to gwens father to protect her by staying away but that is a promise he cannot keep things will change for peter when a new villain electro emerges an old friend harry osborn returns and peter uncovers new clues about his past,-0.23950352589667528,-0.23308547915571323,1.0380181942578166,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
820525,after everything,0.6464570545421827,besieged by writers block and the crushing breakup with tessa hardin travels to portugal in search of a woman he wronged in the past  and to find himself hoping to win back tessa he realizes he needs to change his ways before he can make the ultimate commitment,-0.2670907981543965,0.039379900206557565,-0.7068263676487329,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
411,the chronicles of narnia the lion the witch and the wardrobe,-0.6855898961935348,siblings lucy edmund susan and peter step through a magical wardrobe and find the land of narnia there they discover a charming once peaceful kingdom that has been plunged into eternal winter by the evil white witch jadis aided by the wise and magnificent lion aslan the children lead narnia into a spectacular climactic battle to be free of the witchs glacial powers forever,-0.012321740467031285,0.21230459430847845,0.6738371805075986,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
170,28 days later,-0.9075977213161543,twentyeight days after a killer virus was accidentally unleashed from a british research facility a small group of london survivors are caught in a desperate struggle to protect themselves from the infected carried by animals and humans the virus turns those it infects into homicidal maniacs  and its absolutely impossible to contain,0.29419973322731474,0.28932147487488086,0.15739736229503065,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
218,the terminator,-2.2396446720518717,in the postapocalyptic future reigning tyrannical supercomputers teleport a cyborg assassin known as the terminator back to 1984 to kill sarah connor whose unborn son is destined to lead insurgents against 21st century mechanical hegemony meanwhile the humanresistance movement dispatches a lone warrior to safeguard sarah can he stop the virtually indestructible killing machine,-0.18692307123358284,0.6010218688653183,1.0476635483866532,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
1448938,abduct,0.7944622712905958,a womans peaceful mountain getaway takes a bizarre turn when her boyfriend disappears and a random naked man shows up claiming to be him,0.05185125538162487,-1.4878793729120914,-0.8324915528701475,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1100988,28 years later,0.7944622712905958,twentyeight years since the rage virus escaped a biological weapons laboratory now still in a ruthlessly enforced quarantine some have found ways to exist amidst the infected one such group lives on a small island connected to the mainland by a single heavilydefended causeway when one member departs on a mission into the dark heart of the mainland he discovers secrets wonders and horrors that have mutated not only the infected but other survivors as well,0.6419517098492223,0.6249988222491983,-0.8329049251899547,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
45243,the hangover part ii,-0.24157424594829563,the hangover crew heads to thailand for stus wedding after the disaster of a bachelor party in las vegas last year stu is playing it safe with a mellow prewedding brunch however nothing goes as planned and bangkok is the perfect setting for another adventure with the rowdy group,-0.2392172703456367,-0.25560928384966075,0.645452281214165,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1297028,rosario,0.7944622712905958,wall street stockbroker rosario fuentes returns to her grandmothers apartment after her sudden death while sorting through her belongings rosario discovers a hidden chamber thats filled with occult artifacts tied to dark generational rituals as supernatural occurrences begin to plague her she must confront her familys buried secrets and face the truth about the sacrifices and choices they made,0.2914034854999376,-1.046122171172729,-0.8287712019918819,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
901121,cobweb,0.6464570545421827,in the 1970s director kim is obsessed by the desire to reshoot the ending of his completed film cobweb but chaos and turmoil grip the set with interference from the censorship authorities and the complaints of actors and producers who cant understand the rewritten ending will kim be able to find a way through this chaos to fulfill his artistic ambitions and complete his masterpiece,-0.22840424992617814,-0.22073371529129068,-0.8225706171947726,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
137113,edge of tomorrow,-0.019566420825676046,major bill cage is an officer who has never seen a day of combat when he is unceremoniously demoted and dropped into combat cage is killed within minutes managing to take an alpha alien down with him he awakens back at the beginning of the same day and is forced to fight and die again and again  as physical contact with the alien has thrown him into a time loop,-0.2721690039750815,0.5741386181015742,1.1281333599758046,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1353117,home sweet home rebirth,0.7944622712905958,when a city is overrun with a demonicallypossessed crowd a cop must find the source of evil to save his family,-0.18218287337994343,-0.6639440657205842,-0.82298398951458,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0
85,raiders of the lost ark,-2.4616524971744913,when dr indiana jones  the tweedsuited professor who just happens to be a celebrated archaeologist  is hired by the government to locate the legendary ark of the covenant he finds himself up against the entire nazi regime,-0.22452281872565458,0.7877514755215949,0.9432181422486792,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1092899,the siege,0.6464570545421827,international assassin walker is compromised during a mission and sent to a reassignment center for a new identity during his stay at the facility a ruthless assault team storms the compound searching for someone their boss has lost walker begrudgingly falls in with skilled hitwoman elda and her mysterious ward juliet in order to survive the night,-0.1422591189565582,-1.046122171172729,-0.8268421311661146,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
27205,inception,-0.31557685432250215,cobb a skilled thief who commits corporate espionage by infiltrating the subconscious of his targets is offered a chance to regain his old life as payment for a task considered to be impossible inception the implantation of another persons idea into a targets subconscious,0.06148367381092418,1.1110770590314891,4.341414192611099,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1098006,fountain of youth,0.7944622712905958,a treasurehunting mastermind assembles a team for a lifechanging adventure but to outwit and outrun threats at every turn hell need someone even smarter than he is his estranged sister,0.24219017240329935,-0.31300865710197956,-0.7670409355673274,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9358,final destination 2,-0.8335951129419479,when kimberly has a violent premonition of a highway pileup she blocks the freeway keeping a few others meant to die safeor are they the survivors mysteriously start dying and its up to kimberly to stop it before shes next,-0.03563620387817608,-0.3922052607032796,-0.22827901208516613,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
573435,bad boys ride or die,0.7204596629163892,after their late former captain is framed lowrey and burnett try to clear his name only to end up on the run themselves,-0.032728365003783844,0.39031530882516213,-0.42904016873823747,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
1403735,laila,0.7944622712905958,sonu model a renowned beautician from the old city is forced to disguise himself as laila leading to a series of comedic romantic and actionpacked events chaos ensues in this hilarious laugh riot,0.9944729950587731,-1.5183954954006655,-0.8335938790563002,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
22705,cheeky,-1.0556029380645675,while scouting out apartments in london for her venetian boyfriend carla rents an apartment overlooking the thames there she meets a real estate agent by the name of moira,-0.21716912386366266,-0.8281498676829127,-0.7973549056865282,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
438631,dune,0.49845183779376967,paul atreides a brilliant and gifted young man born into a great destiny beyond his understanding must travel to the most dangerous planet in the universe to ensure the future of his family and his people as malevolent forces explode into conflict over the planets exclusive supply of the most precious resource in existencea commodity capable of unlocking humanitys greatest potentialonly those who can conquer their fear will survive,-0.07244672702614136,0.6838513441914484,1.042978662095504,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
